QuestionOrder,Demo-ResponseID,Condition,Dataset,Task,Response,NormResponse,DatasetOrder,DatasetDuration,DatasetStartTime,TaskOrder,CorrectAnswer,NormCorrectAnswer,RawDifference,AbsDifference,Percentage,LogError,Underestimated,ClustConf,filename,Stats-Q_TotalDuration,Stats-dataset_count,Stats-CompensationCondition,Stats-OperatingSystem,StatsScreenWidth,StatsScreenHeight,Demo-age,Demo-gender,Demo-lang,Demo-educ,Demo-educ_TEXT,Demo-acfield,Demo-acfieldother,Demo-dailytech_Computer,Demo-dailytech_Tablet,Demo-dailytech_SmartPhone,Demo-weeklygaming,Demo-expdataanal,Demo-expdatavis,Demo-expreadnetvis,Demo-expcreatenetvis,NetVisExperience,Attempt,NodeRank,MaxNodeRank,StatsNumPixels,AvgDeg,Density,LargeClust1,Modularity,NumClust,NumHighDegree,NumLinks,NumNodes,NumNodesClust1
16807,R_RJoYw5sIl0z5jvX,Cir,7,NumClust,50,0.1,1,78,3517,1,10,0.02,0.08,0.08,4,0.03342375548694973,over,Very doubtful (0-25%),MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
16808,R_RJoYw5sIl0z5jvX,Cir,7,NumNodes,40,0.02,1,78,3517,2,270,0.135,-0.115,0.115,0.8518518518518519,0.04727486738417948,under,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
16809,R_RJoYw5sIl0z5jvX,Cir,7,NumHighDegree,20,0.16666666666666666,1,78,3517,4,84,0.8333333333333334,-0.6666666666666667,0.6666666666666667,0.8,0.2218487496163564,under,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
16810,R_RJoYw5sIl0z5jvX,Cir,7,LargeClust1,49,0.5632183908045977,1,78,3517,5,20,0.22988505747126436,0.3333333333333333,0.3333333333333333,1.45,0.12493873660829993,over,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
16811,R_RJoYw5sIl0z5jvX,Cir,7,BC,0,0,1,78,3517,6,20081.761530136537,1,-1,1,1,0.3010299956639812,under,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,1,33,33,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
16812,R_RJoYw5sIl0z5jvX,Cir,7,ClickHighDeg,84,1,1,78,3517,7,84,1,0,0,0,0,correct,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,1,1,21,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
16813,R_RJoYw5sIl0z5jvX,Cir,7,NumLinks,30,0.006755066299724793,1,78,3517,8,932,0.232424318238679,-0.2256692519389542,0.2256692519389542,0.9709364908503767,0.08837329119622574,under,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
16814,R_RJoYw5sIl0z5jvX,Cir,7,AvgDeg,40,0.0794476686011607,1,78,3517,9,6.9037037037037035,0.01321533660937303,0.06623233199178767,0.06623233199178767,5.011777902411667,0.02785184775630985,over,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
16815,R_RJoYw5sIl0z5jvX,Cir,5,NumNodes,100,0.14965986394557823,2,98,3595,1,184,0.2925170068027211,-0.14285714285714285,0.14285714285714285,0.4883720930232558,0.05799194697768673,under,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16816,R_RJoYw5sIl0z5jvX,Cir,5,NumLinks,200,0.19759277833500502,2,98,3595,2,246,0.24373119358074222,-0.0461384152457372,0.0461384152457372,0.1893004115226337,0.01958915011487512,under,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16817,R_RJoYw5sIl0z5jvX,Cir,5,ClickHighDeg,22,0.8421052631578947,2,98,3595,3,25,1,-0.1578947368421053,0.1578947368421053,0.1578947368421053,0.0636690798693773,under,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,1,2,17,2073600,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16818,R_RJoYw5sIl0z5jvX,Cir,5,NumClust,70,0.23076923076923078,2,98,3595,5,12,0.03678929765886288,0.1939799331103679,0.1939799331103679,5.2727272727272725,0.07699702778776359,over,Very doubtful (0-25%),MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16819,R_RJoYw5sIl0z5jvX,Cir,5,AvgDeg,90,0.21241050119331742,2,98,3595,6,2.8492791612057666,0.004413554084023309,0.20799694710929412,0.20799694710929412,47.12686038270731,0.08206583672280941,over,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16820,R_RJoYw5sIl0z5jvX,Cir,5,NumHighDegree,40,0.375,2,98,3595,7,51,0.4895833333333333,-0.11458333333333331,0.11458333333333331,0.23404255319148934,0.0471125446456412,under,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16821,R_RJoYw5sIl0z5jvX,Cir,5,LargeClust1,51,0.6052631578947368,2,98,3595,8,16.304347826086957,0.14874141876430205,0.4565217391304348,0.4565217391304348,3.0692307692307694,0.16331697101925235,over,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16822,R_RJoYw5sIl0z5jvX,Cir,5,BC,4778.171122634355,1,2,98,3595,9,4778.171122634355,1,0,0,0,0,correct,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,4,1,113,2073600,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16823,R_RJoYw5sIl0z5jvX,Cir,8,NumNodes,40,0.016,3,348,3693,1,321,0.1284,-0.11239999999999999,0.11239999999999999,0.8753894080996885,0.04626098019212193,under,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
16824,R_RJoYw5sIl0z5jvX,Cir,8,AvgDeg,80,0.26605504587155965,3,348,3693,2,3.632398753894081,0.011284065901231297,0.2547709799703283,0.2547709799703283,22.577941515081736,0.09856446588760398,over,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
16825,R_RJoYw5sIl0z5jvX,Cir,8,ClickHighDeg,49,1,3,348,3693,4,49,1,0,0,0,0,correct,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,1,1,12,2073600,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
16826,R_RJoYw5sIl0z5jvX,Cir,8,LargeClust1,44,0.38461538461538464,3,348,3693,5,17.445482866043612,0.09280750402245727,0.2918078805929274,0.2918078805929274,3.1442272224271504,0.11119792960145124,over,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
16827,R_RJoYw5sIl0z5jvX,Cir,8,NumHighDegree,20,0.14634146341463414,3,348,3693,6,49,0.3821138211382114,-0.23577235772357727,0.23577235772357727,0.6170212765957447,0.09193847650537464,under,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
16828,R_RJoYw5sIl0z5jvX,Cir,8,NumLinks,60,0.09827586206896552,3,348,3693,7,583,1,-0.9017241379310345,0.9017241379310345,0.9017241379310345,0.2791475188772533,under,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
16829,R_RJoYw5sIl0z5jvX,Cir,8,NumClust,20,0.15966386554621848,3,348,3693,8,20,0.15966386554621848,0,0,0,0,correct,Very doubtful (0-25%),MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,NA,NA,NA,2073600,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
16830,R_RJoYw5sIl0z5jvX,Cir,8,BC,40976.5,1,3,348,3693,9,40976.5,1,0,0,0,0,correct,NA,MTurkFinal,4081,3,NA,Windows NT 10.0,1920,1080,26,Male,English,High School diploma,NA,Skipped,NA,12,6,4,20,None,None,None,None,Low,1,1,76,2073600,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
16855,R_RnmRhX6Xw5EGdcB,Ctrl,1,ClickHighDeg,26,0.8636363636363636,1,503,346,2,29,1,-0.13636363636363635,0.13636363636363635,0.13636363636363635,0.05551732784983133,under,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,1,2,5,1310720,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
16856,R_RnmRhX6Xw5EGdcB,Ctrl,1,NumNodes,32,0.02364864864864865,1,503,346,3,30,0.02027027027027027,0.0033783783783783786,0.0033783783783783786,0.16666666666666666,0.0014647382582737313,over,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
16857,R_RnmRhX6Xw5EGdcB,Ctrl,1,NumClust,15,0.006297795771479982,1,503,346,4,3,8.99685110211426e-4,0.005398110661268556,0.005398110661268556,5.999999999999999,0.002338064768964697,over,Somewhat doubtful (26-50%),MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
16858,R_RnmRhX6Xw5EGdcB,Ctrl,1,LargeClust1,62,0.5913978494623656,1,503,346,5,60,0.5698924731182796,0.021505376344086002,0.021505376344086002,0.03773584905660374,0.009240656734912641,over,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
16859,R_RnmRhX6Xw5EGdcB,Ctrl,1,AvgDeg,14,0.017889087656529516,1,503,346,6,22.466666666666665,0.03303518187239117,-0.015146094215861654,0.015146094215861654,0.45848375451263534,0.006528548008868427,under,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
16860,R_RnmRhX6Xw5EGdcB,Ctrl,1,NumLinks,220,0.04949299855142443,1,503,346,7,337,0.07774022211492033,-0.028247223563495905,0.028247223563495905,0.3633540372670808,0.012097545516315042,under,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
16861,R_RnmRhX6Xw5EGdcB,Ctrl,1,BC,69.71428571428572,1,1,503,346,8,69.71428571428572,1,0,0,0,0,correct,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,1,1,4,1310720,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
16862,R_RnmRhX6Xw5EGdcB,Ctrl,1,NumHighDegree,24,0.014141414141414142,1,503,346,9,29,0.01919191919191919,-0.005050505050505048,0.005050505050505048,0.26315789473684204,0.0021878861481755057,under,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
16863,R_RnmRhX6Xw5EGdcB,Ctrl,9,AvgDeg,6,0.011135857461024499,2,497,849,1,4.823218997361478,0.008514964359379682,0.0026208931016448167,0.0026208931016448167,0.3077984817115253,0.0011367504108988052,over,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
16864,R_RnmRhX6Xw5EGdcB,Ctrl,9,BC,28300.56447421692,1,2,497,849,2,28300.56447421692,1,0,0,0,0,correct,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,1,1,107,1310720,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
16865,R_RnmRhX6Xw5EGdcB,Ctrl,9,ClickHighDeg,27,0.7586206896551724,2,497,849,3,34,1,-0.24137931034482762,0.24137931034482762,0.24137931034482762,0.09390450286833119,under,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,1,2,21,1310720,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
16866,R_RnmRhX6Xw5EGdcB,Ctrl,9,NumLinks,520,0.25740090316106373,2,497,849,4,914,0.45509282488710484,-0.1976919217260411,0.1976919217260411,0.434399117971334,0.07834512030626693,under,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
16867,R_RnmRhX6Xw5EGdcB,Ctrl,9,NumNodes,300,0.2971887550200803,2,497,849,5,379,0.37650602409638556,-0.07931726907630526,0.07931726907630526,0.21066666666666678,0.033149125827925445,under,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
16868,R_RnmRhX6Xw5EGdcB,Ctrl,9,NumClust,130,0.47761194029850745,2,497,849,6,19,0.06343283582089553,0.4141791044776119,0.4141791044776119,6.529411764705881,0.15050441593928351,over,Somewhat doubtful (26-50%),MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
16869,R_RnmRhX6Xw5EGdcB,Ctrl,9,LargeClust1,12,0.125,2,497,849,7,15.303430079155673,0.1766160949868074,-0.05161609498680739,0.05161609498680739,0.29225023342670403,0.021857224363257967,under,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
16870,R_RnmRhX6Xw5EGdcB,Ctrl,9,NumHighDegree,32,0.18620689655172415,2,497,849,8,34,0.2,-0.013793103448275862,0.013793103448275862,0.06896551724137931,0.005949332513201218,under,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
16871,R_RnmRhX6Xw5EGdcB,Ctrl,5,BC,12597.314500601013,1,3,359,1346,1,12597.314500601013,1,0,0,0,0,correct,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,2,1,113,1310720,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16872,R_RnmRhX6Xw5EGdcB,Ctrl,5,NumHighDegree,40,0.34065934065934067,3,359,1346,2,51,0.46153846153846156,-0.1208791208791209,0.1208791208791209,0.2619047619047619,0.049558779440823965,under,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16873,R_RnmRhX6Xw5EGdcB,Ctrl,5,NumNodes,180,0.5058139534883721,3,359,1346,3,184,0.5174418604651163,-0.011627906976744207,0.011627906976744207,0.022471910112359588,0.005020801375050812,under,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16874,R_RnmRhX6Xw5EGdcB,Ctrl,5,LargeClust1,20,0.07228915662650602,3,359,1346,4,16.304347826086957,0.027763226820324782,0.04452592980618124,0.04452592980618124,1.6037735849056598,0.018919225581970157,over,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16875,R_RnmRhX6Xw5EGdcB,Ctrl,5,ClickHighDeg,51,1,3,359,1346,5,51,1,0,0,0,0,correct,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,1,1,12,1310720,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16876,R_RnmRhX6Xw5EGdcB,Ctrl,5,AvgDeg,8,0.04697986577181208,3,359,1346,6,2.8492791612057666,0.012411269538293735,0.03456859623351835,0.03456859623351835,2.7852586817859684,0.014759291500585263,over,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16877,R_RnmRhX6Xw5EGdcB,Ctrl,5,NumLinks,140,0.09151636606546426,3,359,1346,8,246,0.1623246492985972,-0.07080828323313293,0.07080828323313293,0.43621399176954734,0.029711722011092474,under,NA,MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16878,R_RnmRhX6Xw5EGdcB,Ctrl,5,NumClust,30,0.5833333333333334,3,359,1346,9,12,0.20833333333333334,0.375,0.375,1.7999999999999998,0.13830269816628146,over,Somewhat doubtful (26-50%),MTurkFinal,1789,3,NA,Windows NT 10.0,1280,1024,64,Male,English,High School diploma,NA,Skipped,NA,3,0,0,5,None,None,None,None,Low,NA,NA,NA,1310720,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
16879,R_ronFOiEUyWtiTkt,Cir,3,AvgDeg,2,0.02857142857142857,1,915,596,1,4.268656716417911,0.09339019189765459,-0.06481876332622602,0.06481876332622602,0.6940639269406393,0.027275695300245706,under,NA,MTurkFinal,2643,3,NA,CrOS x86_64 9592.96.0,1366,768,57,Male,English,High School diploma,NA,Skipped,NA,7,0,0,6,A little,None,None,None,Low,NA,NA,NA,1049088,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
16880,R_ronFOiEUyWtiTkt,Cir,3,NumClust,7,0.07692307692307693,1,915,596,2,7,0.07692307692307693,0,0,0,0,correct,Somewhat doubtful (26-50%),MTurkFinal,2643,3,NA,CrOS x86_64 9592.96.0,1366,768,57,Male,English,High School diploma,NA,Skipped,NA,7,0,0,6,A little,None,None,None,Low,NA,NA,NA,1049088,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
16881,R_ronFOiEUyWtiTkt,Cir,3,NumHighDegree,11,0.1875,1,915,596,3,10,0.16666666666666666,0.020833333333333343,0.020833333333333343,0.12500000000000006,0.008954842652926412,over,NA,MTurkFinal,2643,3,NA,CrOS x86_64 9592.96.0,1366,768,57,Male,English,High School diploma,NA,Skipped,NA,7,0,0,6,A little,None,None,None,Low,NA,NA,NA,1049088,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
16882,R_ronFOiEUyWtiTkt,Cir,3,NumLinks,44,0.15879828326180256,1,915,596,4,143,0.5836909871244635,-0.424892703862661,0.424892703862661,0.7279411764705883,0.1537821626780173,under,NA,MTurkFinal,2643,3,NA,CrOS x86_64 9592.96.0,1366,768,57,Male,English,High School diploma,NA,Skipped,NA,7,0,0,6,A little,None,None,None,Low,NA,NA,NA,1049088,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
16883,R_ronFOiEUyWtiTkt,Cir,3,LargeClust1,54,0.6285714285714286,1,915,596,5,19.402985074626866,0.13432835820895522,0.49424307036247334,0.49424307036247334,3.679365079365079,0.17442125044494106,over,NA,MTurkFinal,2643,3,NA,CrOS x86_64 9592.96.0,1366,768,57,Male,English,High School diploma,NA,Skipped,NA,7,0,0,6,A little,None,None,None,Low,NA,NA,NA,1049088,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
16884,R_ronFOiEUyWtiTkt,Cir,3,BC,881,0.6898981989036805,1,915,596,6,1277,1,-0.31010180109631946,0.31010180109631946,0.31010180109631946,0.11730504369897922,under,NA,MTurkFinal,2643,3,NA,CrOS x86_64 9592.96.0,1366,768,57,Male,English,High School diploma,NA,Skipped,NA,7,0,0,6,A little,None,None,None,Low,5,3,14,1049088,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
16885,R_ronFOiEUyWtiTkt,Cir,3,NumNodes,68,0.6701030927835051,1,915,596,7,67,0.6597938144329897,0.010309278350515427,0.010309278350515427,0.015624999999999944,0.004454341426249989,over,NA,MTurkFinal,2643,3,NA,CrOS x86_64 9592.96.0,1366,768,57,Male,English,High School diploma,NA,Skipped,NA,7,0,0,6,A little,None,None,None,Low,NA,NA,NA,1049088,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
16886,R_ronFOiEUyWtiTkt,Cir,3,ClickHighDeg,10,1,1,915,596,9,10,1,0,0,0,0,correct,NA,MTurkFinal,2643,3,NA,CrOS x86_64 9592.96.0,1366,768,57,Male,English,High School diploma,NA,Skipped,NA,7,0,0,6,A little,None,None,None,Low,1,1,10,1049088,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
16887,R_ronFOiEUyWtiTkt,Cir,1,NumLinks,420,0.13827655310621242,2,524,1511,1,337,0.11055444221776888,0.02772211088844355,0.02772211088844355,0.2507552870090634,0.011875700240424896,over,NA,MTurkFinal,2643,3,NA,CrOS x86_64 9592.96.0,1366,768,57,Male,English,High School diploma,NA,Skipped,NA,7,0,0,6,A little,None,None,None,Low,NA,NA,NA,1049088,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
16888,R_ronFOiEUyWtiTkt,Cir,1,NumClust,2,8e-4,2,524,1511,2,3,0.0012,-3.9999999999999986e-4,3.9999999999999986e-4,0.33333333333333326,1.736830584648997e-4,under,Somewhat confident (51-75%),MTurkFinal,2643,3,NA,CrOS x86_64 9592.96.0,1366,768,57,Male,English,High School diploma,NA,Skipped,NA,7,0,0,6,A little,None,None,None,Low,NA,NA,NA,1049088,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
